,Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
17357,DBQ750,"{Please turn to hand card 6. For the next few questions you'll use hand card 7 to respond, but first please look at hand card 6 which shows an example of the food label. How often do you use the Nutrition Facts panel on a food label, such as the part colored in yellow on the sample food label on hand card 6, when deciding to buy a food product?} {Looking at hand card 7,} would you say always, most of the time, sometimes, rarely, or never?",CBQPFA_J,Consumer Behavior Phone Follow-up Module - Adult,2017,2018,Questionnaire,None
17358,DBQ760,"{Please turn to hand card 8. Again, for the next question, you’ll use hand card 9 to respond, but first look at hand card 8.} How often do you use the list of ingredients on a food label, {such as the part colored in pink on hand card 8,} when deciding to buy a food product? Would you say always, most of the time, sometimes, rarely, or never?",CBQPFA_J,Consumer Behavior Phone Follow-up Module - Adult,2017,2018,Questionnaire,None
17359,DBQ770,"{Please turn your hand card to the next page.} How about the information on the serving size? [HAND CARD # 10] How often do you use information on the serving size on a food label, {such as the part colored in green on hand card 10,} when deciding to buy a food product?] Would you say always, most of the time, sometimes, rarely, or never?]",CBQPFA_J,Consumer Behavior Phone Follow-up Module - Adult,2017,2018,Questionnaire,None
17360,DBQ780,"Some food packages contain health claims about the benefits of nutrients or foods {like the examples on hand card 4}. How often do you use this kind of health claim when deciding to buy a product? Using hand card 5, would you say always, most of the time, sometimes, rarely, or never?",CBQPFA_J,Consumer Behavior Phone Follow-up Module - Adult,2017,2018,Questionnaire,None
17361,SEQN,Respondent sequence number.,CBQPFA_J,Consumer Behavior Phone Follow-up Module - Adult,2017,2018,Questionnaire,None
17362,WTDRD1,Dietary day one sample weight,CBQPFA_J,Consumer Behavior Phone Follow-up Module - Adult,2017,2018,Questionnaire,None
17363,SEQN,Respondent sequence number.,P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17364,SLD012,Number of hours usually sleep on weekdays or workdays.,P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17365,SLD013,Number of hours usually sleep on weekends or non-workdays.,P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17366,SLQ030,"In the past 12 months, how often did {you/SP} snore while {you were/s/he was} sleeping?",P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17367,SLQ040,"In the past 12 months, how often did {you/SP} snort, gasp, or stop breathing while {you were/s/he was} asleep?",P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17368,SLQ050,{Have you/Has SP} ever told a doctor or other health professional that {you have/s/he has} trouble sleeping?,P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17369,SLQ120,"In the past month, how often did {you/SP} feel excessively or overly sleepy during the day?",P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17370,SLQ300,What time {do you/does SP} usually fall asleep on weekdays or workdays?,P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17371,SLQ310,What time {do you/does SP} usually wake up on weekdays or workdays?,P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17372,SLQ320,What time {do you/does SP} usually fall asleep on weekends or non-workdays?,P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17373,SLQ330,What time {do you/does SP} usually wake up on weekends or non-workdays?,P_SLQ,Sleep Disorders,2017,2020,Questionnaire,None
17374,SEQN,Respondent sequence number.,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17375,SMAQUEX,Questionnaire Mode Flag.,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17376,SMDANY,Used any tobacco product last 5 days?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17377,SMQ681,"The following questions ask about use of tobacco products in the past 5 days.  During the past 5 days, including today, did you smoke cigarettes, pipes, cigars, little cigars or cigarillos, water pipes, hookahs, or e-cigarettes?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17378,SMQ690A,Which of these products did {you/he/she} use?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17379,SMQ690B,Which of these products did {you/he/she} use?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17380,SMQ690C,Which of these products did {you/he/she} use?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17381,SMQ690D,Which of these products did {you/he/she} use?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17382,SMQ690E,Which of these products did {you/he/she} use?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17383,SMQ690F,Which of these products did {you/he/she} use?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17384,SMQ690G,Which of these products did {you/he/she} use?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17385,SMQ690H,Which of these products did {you/he/she} use?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17386,SMQ690K,Which of these products did {you/he/she} use?,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17387,SMQ710,"During the past 5 days, including today, on how many days did {you/he/she} smoke cigarettes?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17388,SMQ720,"During the past 5 days, including today, on the days {you/he/she} smoked, how many cigarettes did {you/he/she} smoke each day?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17389,SMQ725,When did {you/he/she} smoke {your/his/her} last cigarette? Was it...,P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17390,SMQ740,"During the past 5 days, including today, on how many days did {you/he/she} smoke a pipe?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17391,SMQ770,"During the past 5 days, including today, on how many days did {you/he/she} smoke regular cigars, cigarillos, or little filtered cigars?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17392,SMQ800,"During the past 5 days, including today, on how many days did {you/he/she} use chewing tobacco, such as Redman, Levi Garrett or Beechnut?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17393,SMQ817,"During the past 5 days, including today, on how many days did {you/he/she} use snuff, such as Skoal, Skoal Bandits, or Copenhagen?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17394,SMQ830,"During the past 5 days, including today, on how many days did {you/he/she} use any nicotine replacement therapy products such as nicotine patches, gum, lozenges, inhalers, or nasal sprays?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17395,SMQ845,"During the past 5 days, including today, on how many days did {you/he/she} smoke tobacco in a water pipe or Hookah?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17396,SMQ849,"During the past 5 days, including today, on how many days did {you/he/she} smoke an e-cigarette?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17397,SMQ851,"Smokeless tobacco products are placed in the mouth or nose and include chewing tobacco, snuff, dip, snus, or dissolvable tobacco.  During the past 5 days, including today, did {you/he/she} use any smokeless tobacco? (Please do not include nicotine replacement products like patches, gum, lozenge, or spray which are considered products to help {you/him/her} stop smoking.)",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17398,SMQ863,"During the past 5 days, including today, did {you/he/she} use any nicotine replacement therapy products such as nicotine patches, gum, lozenges, inhalers, or nasal sprays?",P_SMQRTU,Smoking - Recent Tobacco Use,2017,2020,Questionnaire,None
17399,RHD018,Derived from RHQ018 - In what month did {you/SP} have {your/her} first menstrual period?,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17400,RHD043,What is the reason that {you have/SP has} not had a period in the past 12 months?,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17401,RHD143,{Are you/Is SP} pregnant now?,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17402,RHD167,How many deliveries {have you/has SP} had?  (Please count all vaginal and Cesarean deliveries and count stillbirths as well as live births.),P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17403,RHD180,How old {were you/was SP} at the time of {your/her} first live birth?,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17404,RHD190,How old were you at the time of your last live birth?,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17405,RHD280,"{Have you/Has SP} had a hysterectomy that is, surgery to remove {your/her} uterus or womb?",P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17406,RHQ010,The next series of questions are about {your/SP's} reproductive history.  I will begin by asking about {your/SP's} periods or menstrual cycles.  How old {were you/was SP} when {you/SP} had {your/her} first menstrual period?,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17407,RHQ020,{Were you/Was SP}...,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17408,RHQ031,"{Have you/Has SP} had at least one menstrual period in the past 12 months? (Please do not include bleedings caused by medical conditions, hormone therapy, or surgeries.)",P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17409,RHQ060,About how old {were you/was SP} when {you/SP} had {your/her} last menstrual period?,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17410,RHQ070,{Were you/Was SP}...,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17411,RHQ074,The next questions are about {your/SP's} pregnancy history. {Have you/Has SP} ever attempted to become pregnant over a period of at least a year without becoming pregnant?,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
17412,RHQ076,{Have you/Has SP} ever been to a doctor or other medical provider because {you have/she has} been unable to become pregnant?,P_RHQ,Reproductive Health,2017,2020,Questionnaire,None
